23 февраля,8 марта,BU_Level1,BU_Level2,BU_Level3,BU_Level4,IT,ItemEAN,Qty,Unnamed: 11,Unnamed: 12,Unnamed: 13,age,baseprice,child,date,id,man,name,woman,Бокс,Видеоигры,Видеомонтаж,Вне праздника,Годовщина отношений,День Святого Валентина,День рождения,Кино,Кулинария,Музыка,Настольные игры,Новый год,Рисование,Рукоделие,Спорт,Туризм,Фотография,Футбол,Цветоводство,Чтение,cat_ya_id,cat_ya
0,0,"Парфюмерия, косметика",Декоративная косметика,Тон для лица,Бронзер,0,6.49674E+11,1,,,,55.0,346.0,0,28.02.2020,,0,Kiss Бронзирующая пудра Light Glow Face & Body Bling Powder ABP01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748074,Румяна и бронзеры
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для маникюра и педикюра,Маникюрные ножницы,0,8.00606E+12,1,,,,32.0,341.7,0,26.02.2020,,0,"Janeke Ножницы маникюрные, закругленные. MP118",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14989778,Инструменты для маникюра и педикюра
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для маникюра и педикюра,Маникюрные щипцы,0,8.00606E+12,1,,,,51.0,231.06,0,28.02.2020,,0,Janeke Кусачки-книпсер для ногтей. MP210CR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14989778,Инструменты для маникюра и педикюра
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Набор косметики для ухода за кожей женский,Набор косметики для ухода за телом женский,0,38949530302,1,,,,250.0,202.94,0,25.02.2020,,0,"Bath Therapy 3 в 1: Гель для тела, пена для ванны, шампунь ""Клубника со Сливками"", 500 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480738,Наборы
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Окрашивание волос для женщин,Осветлитель для волос,0,4.60645E+12,1,,,,57.0,685.0,0,27.02.2020,,0,"Estel Professional Пудра для обесцвечивания волос Essex Princess, 750 гр",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239479,Окислители
0,0,"Парфюмерия, косметика",Косметическая техника,Массажная техника,Массажные коврики и механические массажеры,0,7.29002E+12,1,,,,11.0,147.0,0,28.02.2020,,0,BRADEX Массажер шариковый ручной ВАРЕЖКА,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6203660,Другие массажеры
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Руки,Скраб для рук,0,4.68001E+12,1,,,,28.0,69.64,0,29.02.2020,,0,"Органик Шоп Китчен Скраб для рук обновляющий ""Флегматичная груша"", 100 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14989707,Скрабы и пилинги
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для женщин,Кератин для волос,0,6.33912E+11,1,,,,54.0,1124.0,0,25.02.2020,,0,CHI Кератиновый Шелк Keratin 59мл,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4854062,Маски и сыворотки
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для макияжа,Тату переводное,0,5.05404E+12,1,,,,8.285714285714286,59.4,0,25.02.2020,,0,nailLOOK Переводные татуировки для тела 208х148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7774311,Грим
0,0,"Парфюмерия, косметика",Декоративная косметика,Маникюр и педикюр,Разбавитель лака для ногтей,0,4.65007E+12,1,,,,42.0,82.16,0,28.02.2020,,0,"Frenchi Умная Эмаль Разбавитель лака, 11 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995020,Жидкости
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Лицо,Салфетки матирующие,0,8.80903E+12,2,,,,30.0,80.59,0,29.02.2020,,0,"Cettua Матирующие салфетки для лица, 50 салфеток",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748072,Пудра
0,0,"Парфюмерия, косметика",Декоративная косметика,Тон для лица,Фиксатор макияжа,0,5.02907E+12,1,,,,58.0,435.0,0,25.02.2020,,0,Makeup Revolution Спрей для фиксации макияжа Oil Control Fixing Spray,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13276669,Основа и фиксаторы для макияжа
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для солярия,Аксессуары для солярия,0,4.6209E+12,1,,,,21.0,200.0,0,26.02.2020,,0,"Гелиос Защитные стикини на грудь, 100 шт./ уп.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13314823,Автозагар и средства для солярия
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Фотоэпилятор,0,5.01949E+12,1,,,,49.0,10500.0,0,25.02.2020,,0,Фотоэпилятор Rio Lux IPL Hair Remover (модель IPHH),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91161,Эпиляторы и женские электробритвы
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Лицо,Скраб для губ,0,8.80926E+12,1,,,,32.0,1014.0,0,27.02.2020,,0,"Erborian 7H Нежный скраб для губ 7 трав, 7 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476539,Скрабы и пилинги
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Окрашивание волос для женщин,Химическая завивка,0,4.69049E+12,1,,,,36.0,137.29,0,26.02.2020,,0,Studio биозавивка Bio Permanent для ослабленных волос 100/100/50 мл,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15001132,Для химической завивки
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Насадки для дарсонваля,0,6.97372E+12,1,,,,41.0,1937.94,0,26.02.2020,,0,Комплект насадок для аппарата Дарсонваль Welss WS 2320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001393,Приборы для ухода за телом
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для волос,Парики и пряди,0,4.89081E+12,1,,,,57.0,193.0,0,26.02.2020,,0,Черная сетка для волос под парик. Размер универсальный. EF-WS01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15453780,Парики и шиньоны
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Средства для бритья мужские,Набор средств для бритья мужской,0,8.0044E+12,1,,,,30.0,1558.73,0,27.02.2020,,1,"Proraso Набор для бритья ""Primadopo"": крем до бритья, 100 мл, крем для бритья, 150 мл, лосьон после бритья, 100 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480722,Средства для бритья
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Окрашивание волос для мужчин,Краска и оттеночное средство для волос мужские,0,4.015E+12,1,,,,30.0,370.27,0,28.02.2020,,1,"Men Perfect 40 Тонирующий гель для мужчин Темно-русый 40, 80 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14993540,Оттеночные и камуфлирующие средства
0,0,"Парфюмерия, косметика",Косметические средства для детей и беременных,Детские косметические средства,Средство после загара детское,0,3.50411E+12,1,,,,10.0,628.87,1,29.02.2020,,0,"Молочко после загара Mustela, 125 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13314841,После загара
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для мужчин,Лак для волос мужской,0,5.01616E+12,1,,,,38.0,405.0,0,27.02.2020,,1,"Johnny's Chop Shop Johnny's Fix Hairspray лак для волос, 200 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239503,Лаки и спреи
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для мужчин,Помада для укладки мужская,0,5.01616E+12,1,,,,25.0,546.0,0,26.02.2020,,1,"Johnny's Chop Shop Johnny's Sheen Hair Pomade помада для волос, 75 г",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239550,Воск и паста
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Электрозавивка для ресниц,0,4.61001E+12,1,,,,30.0,1560.0,0,29.02.2020,,0,US Medica Прибор для завивки ресниц 2 в 1 Openeye (розовый),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000738,Зажимы и расчески для ресниц
0,0,"Парфюмерия, косметика",Косметические средства для детей и беременных,Детская декоративная косметика,Набор детской декоративной косметики,0,4.03803E+12,1,,,,7.0,241.69,1,26.02.2020,,0,Markwins Игровой набор детской декоративной косметики Princess 9715851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480736,Косметика и духи
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Разогреватель воска,0,4.21113E+12,1,,,,31.0,4284.0,0,25.02.2020,,0,"Beurer Парафиновая ванночка ""MP70""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15019493,Воскоплавы и парафиновые ванны
0,0,"Парфюмерия, косметика",Косметическая техника,Оборудование для салона красоты,Стерилизация и дезинфекция для салона красоты,0,4.21113E+12,1,,,,28.0,2724.0,0,26.02.2020,,0,Ультразвуковая мойка Sanitas SUR 42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16724218,Стерилизация для салонов красоты
0,0,"Парфюмерия, косметика",Парфюмерия,Парфюмерия для женщин,Одеколон женский,0,4.0117E+12,1,,,,52.0,979.37,0,28.02.2020,,0,"4711 Acqua Colonia Balancing White Peach & Coriander Одеколон, 50 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927546,Парфюмерия
0,0,"Парфюмерия, косметика",Косметические средства для детей и беременных,Детские косметические средства,Набор детской косметики для ухода,0,4.62709E+12,1,,,,9.0,189.0,1,27.02.2020,,0,Умка Набор подарочный Нежная забота 4 предмета,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480736,Косметика и духи
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Лампа для маникюра,0,5.0605E+12,1,,,,56.0,792.0,0,26.02.2020,,0,"Solomeya Лампа mini SUN UV/LED 6W, цвет: голубой",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239135,Лампы для сушки
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Лицо,Сыворотки и дополнительный уход для глаз,0,3.52293E+12,1,,,,26.0,4345.0,0,27.02.2020,,0,"Сыворотка для лица Caudalie Premier Cru, омолаживающая, антивозрастной уход, 30 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476101,Для глаз
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Набор для волос мужской,Косметический набор для волос мужской,0,4.62001E+12,1,,,,32.0,167.92,0,29.02.2020,,1,"Compliment His Story ""Wood"" Косметический набор мужской: Шампунь для волос, 320 мл + Гель для душа, 320 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480738,Наборы
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Уход за лицом и телом для мужчин,Наборы для ухода за лицом и телом мужские,0,4.62002E+12,2,,,,36.0,157.48,0,29.02.2020,,1,"Q.P. Victory ""Red Label Woodspicy Fragrance"": Шампунь 2в1, 320 мл + Бальзам после бритья охлаждающий, 100 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480738,Наборы
0,0,"Парфюмерия, косметика",Косметические аксессуары,Аксессуары для макияжа,Сумка косметолога/визажиста,0,4.68002E+12,1,,,,53.0,293.79,0,25.02.2020,,0,"Di Valore Косметичка женская с кармашком, размер 22.7 x 14.5 см",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812212,Косметички и бьюти-кейсы
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Средства для бритья и депиляции женские,Средство после депиляции женское,0,4.67001E+12,1,,,,38.0,288.0,0,27.02.2020,,0,"ARAVIA Professional Лосьон для замедления роста волос с арникой, 150 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91180,Средства до и после депиляции
0,0,"Парфюмерия, косметика",Парфюмерия,Парфюмерия для женщин,Парфюмерный набор женский,0,3.3489E+12,1,,,,42.0,1779.99,0,25.02.2020,,0,"Парфюмированный набор Christian Dior J'adore: парфюмерная вода, 5 мл + молочко для тела, 20 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927546,Парфюмерия
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Средства для бритья мужские,Аксессуар для ухода за бородой,0,X001K1ZRWZ,1,,,,32.0,979.0,0,29.02.2020,,1,"Трафарет для бороды и усов с расческой ""MANECODE""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14990285,Для бороды и усов
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Термобигуди,0,7.42694E+12,2,,,,22.0,129.0,0,27.02.2020,,0,"Термобигуди Выручалочка, 7426936726372, белый, диаметр 2 см, 10  шт",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13244155,Бигуди
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для женщин,Глина для укладки женская,0,3.61423E+12,2,,,,31.0,165.52,0,29.02.2020,,0,"Моделирующая глина для волос Wella Shockwaves Текстура, Messy Matt Clay, 75 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13625828,Глина
0,0,"Парфюмерия, косметика",Парфюмерия,Парфюмерия для мужчин,Духи мужские,0,6.22393E+12,1,,,,55.0,350.0,0,26.02.2020,,1,"Духи ""Рамзес"", мужские",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927546,Парфюмерия
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Уход за волосами для мужчин,"Лосьон, тоник для волос мужской",0,8.01965E+12,1,,,,56.0,549.0,0,27.02.2020,,1,"Constant Delight Лосьон против выпадения волос ""Barber"", 100 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476100,Тонизирование
0,0,"Парфюмерия, косметика",Декоративная косметика,Маникюр и педикюр,Дезинфицирующее средство,0,4.9719E+12,1,,,,5.0,1999.0,1,29.02.2020,,0,"Блокатор вирусов детский Air Doctor ""Медвежонок"", 1 шт.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90518,Дезинфицирующие средства
0,0,"Парфюмерия, косметика",Косметические средства для детей и беременных,Детская декоративная косметика,Тени для век детские,0,4.65007E+12,1,,,,6.0,180.0,1,29.02.2020,,0,"Тени для век NOMI «Fiona» (на блистере), 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748064,Тени
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Окрашивание волос для женщин,Тушь для волос,0,4.63444E+12,1,,,,53.0,309.0,0,29.02.2020,,0,"MimiForme Мелки для волос, 4 шт",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748062,Тушь
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Загар,Средство для загара в солярии,0,7.29002E+12,1,,,,43.0,985.53,0,26.02.2020,,0,Крем для лица с фотозащитным фактором SPF 50+ 75мл ТМ Care & Beauty Line,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13314823,Автозагар и средства для солярия
0,0,"Парфюмерия, косметика",Косметическая техника,Оборудование для салона красоты,Прочее оборудование для салонов красоты,0,4.68003E+12,1,,,,51.0,2090.0,0,28.02.2020,,0,Пылесос-мини настольный (цвет: сиреневый) RuNail Professional 3224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16724149,Мебель для салонов красоты
0,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Зажимы, заколки, валики парикмахерские",0,4E+12,1,,,,42.0,84.82,0,25.02.2020,,0,"Зажим для волос Dewal ""Бабочка"", цвет: разноцветный, 8 см, 12 шт",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14993459,Заколки
0,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,Ножницы и бритвы парикмахерские,0,5E+12,1,,,,22.0,227.8,0,29.02.2020,,0,"Tayo Футляр для хранения 2-х ножниц, 17,5 см х 7,5 см х 3 см",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16642686,Инструменты парикмахера и сумки для инструмента
0,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Мерные емкости, распылители парикмахерские",0,4E+12,1,,,,29.0,109.76,0,29.02.2020,,0,"Распылитель Dewal, цвет: розовый, 280 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500996,Мерные емкости и сита
0,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Шапочки, пеньюары, палерины для парикмахерских",0,4E+12,1,,,,7.785714285714286,350.8,0,29.02.2020,,0,"Dewal Пеньюар для стрижки ""Зебра"", на крючках 145 см х 160 см",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16643192,Принадлежности для парикмахерских
0,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,Прочие парикмахерские принадлежности,0,4E+12,1,,,,59.0,82.34,0,26.02.2020,,0,"Dewal Чаша для краски, с двумя ручками с прорезиненной вставкой, цвет: синий, 300 мл",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16642686,Инструменты парикмахера и сумки для инструмента
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Уход за волосами для мужчин,Масло для волос мужское,0,4.6553E+12,1,,,,25.0,990.0,0,29.02.2020,,1,"Масло усьмы ""Indigo Oil"" для волос и бороды 30 мл.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4854062,Маски и сыворотки
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Загар,Средство от солнечных ожогов,0,4.62716E+12,1,,,,8.0,269.0,1,26.02.2020,,0,Скорая помощь Пантенол детский спрей при ожогах 130г,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13314841,После загара
0,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Перчатки, фартуки, халаты парикмахерские",0,4.66002E+12,1,,,,7.5,444.0,0,29.02.2020,,0,"Воротнички парикмахерские MediCosm, бумажные, 5 рулонов по 100 шт в упаковке",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12501736,"Рукавицы, прихватки, фартуки"
0,0,"Парфюмерия, косметика",Декоративная косметика,Макияж тела,Средство для макияжа тела,0,8.90895E+12,2,,,,23.0,260.0,0,25.02.2020,,0,GRAND Henna Хна для татуировок  и бровей 15г Светло-Коричневая + Кокосовое масло,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476098,Очищение и снятие макияжа
0,0,"Парфюмерия, косметика",Парфюмерия,Парфюмерия для мужчин,Парфюмерный набор мужской,0,4.62372E+12,1,,,,21.0,187.2,0,28.02.2020,,1,Парфюмированный набор Понти Парфюм Sniper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927546,Парфюмерия
0,0,"Парфюмерия, косметика",Косметические средства для детей и беременных,Детская декоративная косметика,Помада для губ детская,0,4.63004E+12,1,,,,11.0,108.55,1,28.02.2020,,0,"Помада для губ Lukky, с ароматом клубники, с блестками, фиолетовый",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748057,Помада
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Стайлинг для мужчин,Глина для укладки мужская,0,7.35002E+12,1,,,,44.0,2800.0,0,25.02.2020,,1,Шведский Styling Глина для волос Dirt 85 гр. / Pusher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239550,Воск и паста
0,0,"Парфюмерия, косметика",Парфюмерия,Парфюмерия для женщин,Атомайзер,0,OZN154670654,4,,,,51.0,45.0,0,29.02.2020,,0,"Folk Атомайзер, золотой",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927546,Парфюмерия
0,0,"Парфюмерия, косметика",Косметика для ухода за кожей,Средства для бритья и депиляции женские,Набор средств для депиляции женский,0,4.60374E+12,1,,,,40.0,590.0,0,29.02.2020,,0,Набор для депиляции SmoRodina Универсальный,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13314796,Восковая эпиляция
0,0,"Парфюмерия, косметика",Косметическая техника,Приборы для косметических процедур,Насадки для эпилятора,0,2E+12,1,,,,45.0,2300.0,0,27.02.2020,,0,"Эпилирующая головка для эпилятора Braun, стандартная, 40 пинцетов",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8278683,Аксессуары для электробритв и эпиляторов
0,0,"Парфюмерия, косметика",Косметические средства для детей и беременных,Детская декоративная косметика,Стикеры для ногтей детские,0,,1,,,,6.0,131.0,1,26.02.2020,,0,Nail Sticker Наклейки для ногтей,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14994948,"Наклейки, трафареты, фольга"
0,0,"Парфюмерия, косметика",Парфюмерия,Парфюмерия для мужчин,Одеколон мужской,0,6.28111E+11,1,,,,47.0,2630.0,0,29.02.2020,,1,"Твердый одеколон Mr. Gladstone, Trevelin, 15 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927546,Парфюмерия
0,0,"Парфюмерия, косметика",Косметическая техника,Оборудование для салона красоты,Маникюрный стол,0,4.62717E+12,1,,,,39.0,900.0,0,26.02.2020,,0,"Туалетный столик для макияжа ""Чикаго""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16724149,Мебель для салонов красоты
0,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Расчески, брашинги парикмахерские",0,8.00898E+12,1,,,,42.0,320.0,0,26.02.2020,,0,"Расческа eco-line, синяя 180х24 мм",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13243353,Расчески и щетки
0,0,"Парфюмерия, косметика",Косметическая техника,Оборудование для салона красоты,"Массажный стол, кресло",0,4.62709E+12,1,,,,58.0,10680.0,0,28.02.2020,,0,Стол массажный 2-х секционный складной Zenet Zet-1044/L white,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009491,Массажные столы и стулья
0,0,"Парфюмерия, косметика",Косметика для ухода за волосами,Уход за волосами для мужчин,Маска для волос мужская,0,4.66005E+12,1,,,,33.0,2200.0,0,29.02.2020,,1,Diva Mask Мужская маска для мужчин Diva Mask против выпадения волос с кератином и биотином,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4854062,Маски и сыворотки
0,0,"Парфюмерия, косметика",Косметические средства для детей и беременных,Детская декоративная косметика,Тушь для ресниц детская,0,4.63007E+12,1,,,,8.0,176.73,1,27.02.2020,,0,"Lukky Тушь для ресниц, черный, 8 мл",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4748062,Тушь
0,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Сумки, чехлы для парикмахерских инструментов",0,,1,,,,55.0,506.0,0,27.02.2020,,0,TITANIA Косметичка синяя  7756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13559277,Принадлежности для салонов красоты
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,Развлекательная настольная игра,0,4.60283E+12,1,,,,9.0,668.0,1,25.03.2020,,0,"Настольная игра ""Рыбалка""",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10682647,Настольные игры
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,Аксессуары для настольных игр,0,7.93005E+12,1,,,,8.0,300.0,1,14.03.2020,,0,Набор кубиков для ролевых игр под мрамор. Золотые,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10682647,Настольные игры
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,Игра - ходилка,0,4.60718E+12,1,,,,10.0,165.0,1,15.02.2020,,0,Игра-ходилка с фишками. Народы мира. 59х42 см. ГЕОДОМ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10682647,Настольные игры
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,"Карточные игры, кубики игральные детские",0,4.62001E+12,1,,,,5.0,323.4,1,27.03.2020,,0,Hobby World Настольная игра Лунаси Loonacy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13887834,Карточные игры
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,"Домино, МаДжонг",0,OZN163855463,1,,,,7.0,594.0,1,23.02.2020,,0,Домино в пенале 28 плашек,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10682647,Настольные игры
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,"Шахматы, шашки, нарды детские",0,4.63114E+12,1,,,,10.0,370.0,1,17.03.2020,,0,Русское лото в коричневой картонной коробке 180-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13887809,"Шахматы, шашки, нарды"
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,"Лото русское, бинго",0,4.8202E+12,1,,,,8.0,220.94,1,26.03.2020,,0,Лото Dodo Изучаем буквы,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13887899,Домино и лото
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,"Настольный футбол, хоккей для детей",0,,1,,,,6.0,2208.0,1,13.03.2020,,0,Настольная игра ОмЗЭТ Хоккей «Советский» 71х45х9 см,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13491603,"Настольный футбол, хоккей, бильярд"
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,Викторина,0,4.60033E+12,1,,,,7.0,928.8,1,27.02.2020,,0,Звезда Настольная игра Что? Где? Когда?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10682647,Настольные игры
0,0,"Детские товары, игрушки","Игрушки, игры, развивающие игры",Настольная игра,Гадание и аксессуары,0,4.6004E+12,1,,,,11.0,843.0,1,21.03.2020,,0,Настольная игра Шпаргалки для мамы Гадание на рунах эзотерика,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14312405,Гадания и предсказания
